ID,rating,review,product,price,ttr,words_per_t_unit,words_per_clauses,flesch_reading_ease,l2sca_W,l2sca_S,l2sca_VP,l2sca_C,l2sca_T,l2sca_DC,l2sca_CT,l2sca_CP,l2sca_CN,l2sca_MLS,l2sca_MLT,l2sca_MLC,l2sca_C/S,l2sca_VP/T,l2sca_C/T,l2sca_DC/C,l2sca_DC/T,l2sca_T/S,l2sca_CT/T,l2sca_CP/T,l2sca_CP/C,l2sca_CN/T,l2sca_CN/C,lca_wordtypes,lca_swordtypes,lca_lextypes,lca_slextypes,lca_wordtokens,lca_swordtokens,lca_lextokens,lca_slextokens,lca_ld,lca_ls1,lca_ls2,lca_vs1,lca_vs2,lca_cvs1,lca_ndw,lca_ndwz,lca_ndwerz,lca_ndwesz,lca_ttr,lca_msttr,lca_cttr,lca_rttr,lca_logttr,lca_uber,lca_lv,lca_vv1,lca_svv1,lca_cvv1,lca_vv2,lca_nv,lca_adjv,lca_advv,lca_modv
B01H42YPGG,4.0,they do what theyre intended fori think they are easy to clean clean after every use counter is higher than stove but able to place it well enough to avoid spills and crumbs falling between stove and cabinets each strip is pretty short but one covers the main work space  i would buy this product again,bellemain kitchen silicone stove counter gap cover set of  seals out spills between counters stoves washing machines dryers and more,11.74,0.8571428571428571,56.0,8.0,48.48,56,1,10,7,1,6,1,3,6,56.0,56.0,8.0,7.0,10.0,7.0,0.8571,6.0,1.0,1.0,3.0,0.4286,6.0,0.8571,33,9,30,9,36,9,31,9,0.86,0.29,0.27,0.2,0.4,0.45,33,33,33.0,33.0,0.92,0.92,3.89,5.5,0.98,64.1,0.97,1.0,10.0,2.24,0.32,1.0,0.26,0.03,0.29
B01GBGHCQQ,1.0,well the old addage of you get what you pay for shines brite with this freezer i was excited for the great deal shipped next day and arrived  days ahead of schedule but it was boxed like a group of children had the responsibility of insuring it was safley packed inside the shipping box there was no bottom to the box by the time it got to my house being only held together by  shipping bands and the styrofoam bottom inside the box as completely random bits of styrofoam just taped in random spots the only part of the freezer that was damaged was at the motor and control panel so thats not a win pictures attached havent plugged it in yet but i will then ill update my review along with any help from their customer support,haier   cu ft capacity chest freezer white,23.78,0.6811594202898551,138.0,10.615384615384615,-43.22,138,1,14,13,1,6,1,3,22,138.0,138.0,10.6154,13.0,14.0,13.0,0.4615,6.0,1.0,1.0,3.0,0.2308,22.0,1.6923,63,19,55,18,81,22,66,21,0.81,0.32,0.3,0.39,2.72,1.17,63,39,42.1,38.5,0.78,0.78,4.95,7.0,0.94,33.37,0.83,0.89,14.22,2.67,0.24,0.83,0.11,0.08,0.18
B00DM8K1UG,1.0,this product did not fit my washing machine  then i read the return information and discovered it could not be returned if package had been opened  how was i to know it wouldnt fit if i didnt open it  therefore i just wasted my money and this thing is sitting in my laundry room ready to be thrown outjuanita miller,frigidaire  striker,5.97,0.7666666666666667,60.0,7.5,27.5,60,1,11,8,1,5,1,1,5,60.0,60.0,7.5,8.0,11.0,8.0,0.625,5.0,1.0,1.0,1.0,0.125,5.0,0.625,31,5,27,5,42,5,33,5,0.79,0.15,0.16,0.07,0.07,0.19,31,31,31.0,31.0,0.74,0.74,3.38,4.78,0.92,19.98,0.82,0.93,12.07,2.46,0.39,1.0,0.18,0.06,0.24
B002MPLYEW,5.0,i love my mini fridge i have it in my den and its full of energy drinks my husband and i absolutely love how compact easy to organize and how nice it keeps everything cold we have a  wood slab beneath it to keep it off the carpet it is quite awesome and it makes video game nights entertainingthis mini fridge doesnt increase our electric bill and its inexpensive absolutely love being able to rearrange the shelves according to the size of cans and bottles, danby  can beverage center stainless steel ,23.78,0.6705882352941176,85.0,8.5,2.12,85,1,15,10,1,3,1,2,11,85.0,85.0,8.5,10.0,15.0,10.0,0.3,3.0,1.0,1.0,2.0,0.2,11.0,1.1,43,15,40,15,53,17,48,17,0.91,0.35,0.35,0.33,1.33,0.82,43,40,41.6,41.3,0.81,0.8,4.18,5.91,0.95,32.74,0.83,0.75,6.75,1.84,0.19,0.88,0.19,0.04,0.23
B00K6K80JM,5.0,this is the perfect fast fast did i say it already fast icemaker  its great  i was so tired of being the ice police nothing to do with immigration and having to school people on the ice tray courtesy of using the last of the ice please refill game  hardly ever happened  this ended the issue  now fresh cool little cubes all day long  i put everything in a heavy duty zip lock in the freezer and no more trays and running out of ice,compact counter top ice maker silver,14.52,0.7529411764705882,85.0,12.142857142857142,2.12,85,1,11,7,1,5,1,3,13,85.0,85.0,12.1429,7.0,11.0,7.0,0.7143,5.0,1.0,1.0,3.0,0.4286,13.0,1.8571,47,11,40,11,58,15,49,15,0.84,0.31,0.23,0.11,0.11,0.24,47,41,41.5,43.5,0.81,0.82,4.36,6.17,0.95,34.05,0.82,0.89,7.11,1.89,0.16,0.81,0.22,0.06,0.29
B002C03HPQ,3.0,i purchased this over  months ago and saw there was build up stating and went to remove it to clean it and parts of it broke off stuck to the metal part of the stove so over time these will not hold up especially if you are using your oven as i guess this isnt made of heat resistant material so will look for another brand that may work better at not becoming brittle over time,stovetop extender   inch  black,19.5,0.7631578947368421,76.0,9.5,19.72,76,1,12,8,1,5,1,2,7,76.0,76.0,9.5,8.0,12.0,8.0,0.625,5.0,1.0,1.0,2.0,0.25,7.0,0.875,37,9,32,9,44,9,35,9,0.8,0.26,0.24,0.07,0.07,0.19,37,37,37.0,37.0,0.84,0.84,3.94,5.58,0.95,35.89,0.91,1.0,14.0,2.65,0.4,0.86,0.11,0.09,0.2
B0006GVNOA,4.0,great product but they need to include more rods in the kit i had to buy a second set of rods and that still wasnt enough so ill end up spending  dollars on this kit which isnt terrible if you factor what you would get charged out in town but still its plastic rods with a brush attachedthats overpriced for something so simpleso enough of me complaining about it being overpriced and get to the review it works great if you arent an idiot and use common sense when using it  always clockwise again always clockwise i cant be anymore clear about this  use electrical tape or duct tape as a backup in case you screw up on number  above its a good safety measure so just do it it only takes a few seconds per rod to wrap in tape  feed one rod at a time taping each one as you go  dont force the rods if you get resistance with the drill attached if you get resistance remove the drill from the rod and using your hands wiggleshift the rods until you get past the resistance and then reconnect the drill and continue most likely if you reach resistance is likely one of two things  you have a large bend in your duct or  you have a lot of blockage if its number  start pulling the rod out with or without the drill attached if the drill remains attached remember to always spin  clockwise as youve probably hit a patch of lint clogged heavily in one area pulling the rod out will likely pull a large portion of lint youve broken loose out with the rod and brush  attachment so vacuum it up or blow it out if you have a leaf blower and then start again i didnt disconnect rods during this step but i did take my time to hand feed the rod and brush back in to ensure i didnt damage the rods  once youve reached the end of your vent start pulling your rods out the same way you went in clockwise so that you catch any debris you might have missed on the initial cleaning  i pushed the brush through  times in total from different sides of the vent since i was short a few rods and used the leaf blower  times in between to ensure i was pushing any lint to the exterior of the house never blow the leaf blower into the house only blow to the outside of the house unless you want a huge mess in your house  lastly id recommend using a face maskrespirator mask as this stuff is messy and you dont know whats growing in it i had some cheap carpentry mask but will use a better version next time i clean it as its not fun to breath in,gardus  linteater rotary dryer vent cleaning system,29.09,0.4641350210970464,,,-384.26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,58,139,55,276,100,237,96,0.86,0.41,0.38,0.24,4.38,1.48,154,41,41.2,38.2,0.56,0.8,6.55,9.27,0.9,23.51,0.59,0.69,35.15,4.19,0.22,0.56,0.13,0.03,0.16
B0056CG4SE,1.0,these definitely are worthless for ceiling vents  i doubt they will work for wall vents either  first i closed the vents  then i completely cut them  custom for my vents  they still fell down within a few hours   disappointed  dont bother unless you plan to use them for floor vents  then they might work,bestair   magnetic vent covers  x  x ,11.99,0.7407407407407407,54.0,7.714285714285714,33.59,54,1,9,7,1,3,0,0,5,54.0,54.0,7.7143,7.0,9.0,7.0,0.4286,3.0,1.0,0.0,0.0,0.0,5.0,0.7143,26,9,24,8,34,13,32,12,0.94,0.38,0.35,0.18,0.36,0.43,26,26,26.0,26.0,0.76,0.76,3.15,4.46,0.92,20.13,0.75,0.82,7.36,1.92,0.28,0.64,0.12,0.16,0.28
B00DM8JL4I,5.0,this is a  sacrificial part and is designed to wear out over many years so that your washers transmission doesnt take a beating  as such it is designed to be replaced easily and a competent home owner can replace it in mere minutes  if your ge or hotpoint washer has stopped agitating but does all other functions then consider replacing this part first  replacing this part saved my family hundreds on repair bills or a new washerour last agitator coupling kit lasted  years we expect to get the same life out of this one,general electric  washer agitator coupling kit,5.38,0.7872340425531915,94.0,13.428571428571429,-15.48,94,1,12,7,1,4,1,4,14,94.0,94.0,13.4286,7.0,12.0,7.0,0.5714,4.0,1.0,1.0,4.0,0.5714,14.0,2.0,49,14,43,14,61,15,52,15,0.85,0.29,0.29,0.11,0.22,0.33,49,40,41.5,42.2,0.8,0.8,4.44,6.27,0.95,33.5,0.83,0.78,10.89,2.33,0.27,0.84,0.15,0.02,0.17
B01CC83Y96,5.0,filters for the refrigerator can be so expensive this two pack was reasonably priced so thought i would take a chance on them it was very easy to install in my kitchen aid refrigerator i ran about two gallons of water through it and the water looks and tastes fine  im hoping the filter will last as long as the higher priced ones verdict i would definitely order again,waterdrop  nsf  certified refrigerator water filter compatible with maytag   whirlpool   everydrop filter  puriclean ii pack of ,28.98,0.782608695652174,69.0,7.666666666666667,18.36,69,1,11,9,1,3,1,1,4,69.0,69.0,7.6667,9.0,11.0,9.0,0.3333,3.0,1.0,1.0,1.0,0.1111,4.0,0.4444,35,9,29,8,44,11,35,10,0.8,0.29,0.26,0.25,0.5,0.5,35,35,35.0,35.0,0.8,0.8,3.73,5.28,0.94,27.18,0.83,0.88,6.12,1.75,0.2,0.72,0.17,0.09,0.26
B005EGQTU0,1.0,after receiving this product i was disappointed to find that there is no inner flap over the downpipe so if you have strong sidewinds with rain like i do at my house rain that drives up through the gap under the round cover can go straight down the vent tube into your houseunfortunately i missed the one month cutoff to return this by a few days so i am stuck with a useless vent closure i wish the design was more clear in the amazon product descriptioni hope this review helps others in their decision,lambro  dryer vent seal ,15.95,0.7684210526315789,inf,9.5,0.43,95,1,13,10,0,10,0,0,16,95.0,0.0,9.5,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,47,15,41,14,58,16,48,15,0.83,0.31,0.32,0.08,0.08,0.2,47,40,41.7,41.8,0.81,0.8,4.36,6.17,0.95,34.05,0.85,1.0,13.0,2.55,0.27,0.81,0.15,0.04,0.19
B005BA24S0,5.0,the one item that is difficult to reinstall is the water line that is unless you find the right video i have included a link that will work for you regardless of slight differences in the model the basics of the circuit board moving parts the front cover etc are all the same,frigidaire  water actuator for refrigerator,44.95,0.7547169811320755,53.0,7.571428571428571,43.06,53,1,9,7,1,6,1,0,10,53.0,53.0,7.5714,7.0,9.0,7.0,0.8571,6.0,1.0,1.0,0.0,0.0,10.0,1.4286,27,4,25,4,30,4,25,4,0.83,0.16,0.15,0.33,0.67,0.58,27,27,27.0,27.0,0.9,0.9,3.49,4.93,0.97,47.68,1.0,1.0,6.0,1.73,0.24,1.0,0.16,0.0,0.16
B004MU3EDE,5.0,great filters work perfectly in my fridge and change them maybe every  months they seem to last quite a long time on our much used fridge our fridge tells you when to order filters and then when to replace them so it is not a strict schedule but rather dictated by the usage we have  people in the house,samsung  replacement water filter ,116.0,0.7966101694915254,59.0,14.75,45.43,59,1,8,4,1,4,0,1,6,59.0,59.0,14.75,4.0,8.0,4.0,1.0,4.0,1.0,0.0,1.0,0.25,6.0,1.5,28,7,23,7,31,10,26,10,0.84,0.38,0.25,0.17,0.17,0.29,28,28,28.0,28.0,0.9,0.9,3.56,5.03,0.97,50.32,0.88,1.0,6.0,1.73,0.23,0.77,0.19,0.08,0.27
B00CDWTQKI,5.0,got this for a long term rv trip  i am amazed by what this unit can do  it has been able to handle a couple of huge bath towels without a hickup  i would get cramps trying to wring out a small amount of clothing and when i would hang the hand wrung items on a line they would start dripping after a few minutes  not with this spinner  just a few minutes and the clothes come out almost dry  never any drips on the line after using this  i like the simplicity of this unit  stuff close lid it starts open lid it stops remove almost dry stuff  i dont even worry about doing any wringing before i put the wet things in the spin dryer  i have a system when i have to do more than one load of laundry  do my first batch throw it in the dryer collect some of the water from the dryer to add to my second wash hate to waste soap and water  do my second wash  dump my wash water put the dried laundry into my first rinse water while i dry my second batch of washed items  then repeat the rinse process  just for curiosity i ran laundry in the nina out of a he washer and found i could reduce the drying time for my he dryer,the laundry alternative nina soft spin dryer,16.32,0.5570175438596491,,,-134.57,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,28,82,28,136,37,125,37,0.92,0.3,0.32,0.15,0.74,0.61,88,42,40.2,37.1,0.65,0.82,5.34,7.55,0.91,24.08,0.66,0.76,19.88,3.15,0.21,0.65,0.14,0.03,0.17
B00JGTR69E,1.0,did not work in my samsung french door refrigerator  caused consistent and bad leak  just not worth trying to save a few bucks when compared to the headache and issues  pay the extra money on this one and get the genuine part  on the positive side supplier did provide refund for unused product, replacement for samsung   hafcinexp hafcin   refrigerator water filter  pack,27.54,0.8301886792452831,53.0,26.5,26.14,53,1,4,2,1,1,1,3,9,53.0,53.0,26.5,2.0,4.0,2.0,0.5,1.0,1.0,1.0,3.0,1.5,9.0,4.5,33,10,32,10,35,10,33,10,0.94,0.3,0.3,0.0,0.0,0.0,33,33,33.0,33.0,0.94,0.94,3.94,5.58,0.98,93.3,0.97,0.89,7.11,1.89,0.24,1.0,0.27,0.03,0.3
B00PM8XW4G,5.0,used on a  refrigerator icebox refrigerator that couldnt maintain a  degree temperature easy installation just remove old gasket from refrigerator install upper left and lower right corners onto door using the same screws and placement as the old gasket place upper right and lower left corners on the door marking where the  gaskets will meet then trim with box cutter slide magnet strips inside all  openings of the gasket  and trim as needed install the upper right and lower left corners onto the door vaseline face of gasket to improve seal,supco  universal door gasket ,39.95,0.6153846153846154,inf,30.333333333333332,-20.9,91,1,6,3,0,3,0,4,12,91.0,0.0,30.3333,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3333,0.0,4.0,40,15,40,15,61,23,61,23,1.0,0.38,0.38,0.17,0.33,0.41,40,36,34.3,33.8,0.66,0.72,3.62,5.12,0.9,17.39,0.66,0.83,8.33,2.04,0.16,0.62,0.13,0.03,0.16
B000FNJ5TO,1.0,i ordered  of these replacement burners in different sizes to replace worn out factory burners  i am not a heavy cook  im only cooking for one and my burners frequently go for a week or more without being used  that said i was very happy with them when they first came but exactly one year later they are losing power and dont get red hot anymore  the original two burners  years old get red hot but these replacement burners take  minutes just to boil water  i probably need to spend more for a higher quality to last the long run,range kleen mfg inc  replacement plugin range element  black,9.75,0.75,100.0,10.0,-21.57,100,1,15,10,1,4,1,1,10,100.0,100.0,10.0,10.0,15.0,10.0,0.4,4.0,1.0,1.0,1.0,0.1,10.0,1.0,51,7,44,6,68,13,58,12,0.85,0.21,0.14,0.18,0.53,0.51,51,38,39.7,38.8,0.75,0.76,4.37,6.18,0.93,26.88,0.76,0.94,15.06,2.74,0.28,0.64,0.19,0.09,0.28
B0006GVNOA,5.0,the lint eater is amazing we recently bought a house that was built in  and previously owned by an older lady so i assumed the dryer vent had never been cleaned before setting up the dryer i wanted to give the vent line a thorough cleaning for safetys sake and to help the dryer run as efficiently as possible well im glad i did the exterior cover on the vent had been gone for some time and the amount of leaves and pine needles plus lint wads that i got out were shocking it seemed like every time i ran the linteater through line it dislodged another fistsized wad of stuff when i first hooked up the shop vac inside the house and went out to the vent exit there was almost zero air getting sucked in the wads were so huge that they kept stopping up my shop vac hose and i had to keep going inside to clean it out after all was said and done my vent line is freeflowing and working as good as new glad i spent the money on this producthelpful tip  when i started i just jammed all of the rods together and tried to work it into the vent line its way too unwieldy this way and every time you hit the power on the drill the rods get kinked and knotted up because theyre so flexible start with one and when that one gets most of the way into the vent line add another repeat as necessary and youll have a much easier time,gardus  linteater rotary dryer vent cleaning system,29.09,0.5703422053231939,,,-170.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,37,86,37,160,51,131,51,0.82,0.39,0.38,0.2,1.6,0.89,98,40,40.3,39.7,0.61,0.79,5.48,7.75,0.9,22.82,0.66,0.78,24.02,3.47,0.24,0.57,0.13,0.03,0.16
