ID,rating,review,product,price,ttr,words_per_t_unit,words_per_clauses,flesch_reading_ease,l2sca_W,l2sca_S,l2sca_VP,l2sca_C,l2sca_T,l2sca_DC,l2sca_CT,l2sca_CP,l2sca_CN,l2sca_MLS,l2sca_MLT,l2sca_MLC,l2sca_C/S,l2sca_VP/T,l2sca_C/T,l2sca_DC/C,l2sca_DC/T,l2sca_T/S,l2sca_CT/T,l2sca_CP/T,l2sca_CP/C,l2sca_CN/T,l2sca_CN/C,lca_wordtypes,lca_swordtypes,lca_lextypes,lca_slextypes,lca_wordtokens,lca_swordtokens,lca_lextokens,lca_slextokens,lca_ld,lca_ls1,lca_ls2,lca_vs1,lca_vs2,lca_cvs1,lca_ndw,lca_ndwz,lca_ndwerz,lca_ndwesz,lca_ttr,lca_msttr,lca_cttr,lca_rttr,lca_logttr,lca_uber,lca_lv,lca_vv1,lca_svv1,lca_cvv1,lca_vv2,lca_nv,lca_adjv,lca_advv,lca_modv
B000LPOSDY,5.0,i play a breedlove atlas acoustic bass guitar  i have had a hard time finding a gig bag or soft case to fit this instrument  the hardshell case that it came with is great for storage and protection but it gets heavy to lug around festivals or downtown streets to gigs  i did some research and figured i would give this soft shell case a trythe foam in this case is pretty rigid  it almost feels like it has a plastic shell under the canvas outer covering  inside it is lined with a soft flock much like my hardshell case is  the inside has a small storage compartment which is just big enough to fit spare batteries a polishing cloth and a cord without much room to spare  one could tuck some odds and ends in the space under the neck if so desired i suppose  the cutout for the instrument leaves a few spaces around my breedlove but ultimately keeps the instrument snug and tight no movement inside the case with cover closed and zippedhonestly i would have liked bigger zip pockets on the outside as this bag has the real estate to support them  however the outside pockets are big enough for my needs  the larger pocket is just right to fit a three ring binder full of music and lead sheets  the smaller webbed pocket has a zipper on each side not entirely sure why for but for now it is holding a spare box of strings with room to sparethe carry handle is placed in the same spot as my hardshell case handle and seems sturdy enough  what i love about this case is the backpack style straps on the bottom  this will make all the difference in the world when carrying my bass when parking is not so choice  the hardware on these straps consists of beefy plastic clips that seem like they should withstand normal daily use  the straps are also fully adjustable for length  keep in mind when carrying this case on your back the neck is going to stick way up over your head  if youre a tall guy like me youre going to need to watch doorways low ceilings and ceiling fansall in all i really like this case and would recommend it to anyone looking for full portable protection for their acoustic bass guitar,gator cases lightweight polyfoam guitar case for jumbo style acoustic guitars gljumbo,10.12,0.5355329949238579,,,-303.06,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,56,141,55,236,72,201,71,0.85,0.35,0.37,0.18,1.42,0.84,153,41,42.9,42.3,0.65,0.83,7.04,9.96,0.92,29.92,0.7,0.87,33.8,4.11,0.19,0.66,0.16,0.03,0.19
B001UO3MQY,4.0,i use the head piece of this recorder on a silver concert flute  it gives me the tone of a recorder with the versatile fingering of the keyed flute  my recorderflute has the best of both instruments the alto headpiece has just about the same diameter as the flute  with a little bit of selleys metal cement on the flute body to make the fit perfect,yamaha   series alto recorder in key of f with baroque fingering,7.99,0.6666666666666666,66.0,13.2,29.87,66,1,6,5,1,4,1,0,14,66.0,66.0,13.2,5.0,6.0,5.0,0.8,4.0,1.0,1.0,0.0,0.0,14.0,2.8,31,13,30,13,36,17,34,17,0.94,0.5,0.42,0.0,0.0,0.0,31,31,31.0,31.0,0.86,0.86,3.65,5.17,0.96,37.3,0.88,1.0,3.0,1.22,0.09,0.84,0.15,0.03,0.18
B017PH9682,5.0,theres really nothing bad i can say about this product i chose this over a regular pop filter because i liked the idea of  having a  degree foam filter the difference between having nothing and having this product on my mic is substantial my vocals are much better quality now,foam windscreen for blue yeti  can also cover other large microphones such as mxl audio technica and more  made from a quality sponge material to act as a pop filter for your mic black,12.95,0.76,50.0,8.333333333333334,29.19,50,1,9,6,1,5,1,1,7,50.0,50.0,8.3333,6.0,9.0,6.0,0.8333,5.0,1.0,1.0,1.0,0.1667,7.0,1.1667,25,5,22,5,33,6,27,6,0.82,0.22,0.2,0.0,0.0,0.0,25,25,25.0,25.0,0.76,0.76,3.08,4.35,0.92,19.12,0.81,1.0,3.0,1.22,0.11,0.72,0.19,0.04,0.22
B0051EAWYY,2.0,div  classasection aspacingsmall aspacingtopmini videoblockdivinput typehidden name  classvideourlinput typehidden name  classvideoslateimgurlnbspthe g string sound like crap sounds with less volumeresonance than the others the another  strings sound great im using a yamaha   im thinking to buy another set and change the g string but its crazy,dr strings  coated nickel bass guitar strings medium,29.99,0.8043478260869565,46.0,46.0,7.87,46,1,2,1,1,0,0,1,5,46.0,46.0,46.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,5.0,25,17,25,17,33,22,33,22,1.0,0.67,0.68,0.4,0.8,0.63,25,25,25.0,25.0,0.76,0.76,3.08,4.35,0.92,19.12,0.76,1.0,5.0,1.58,0.15,0.77,0.12,0.03,0.15
B00COOFHA8,5.0,this is a great upgrade for anyone with a nonusa stratocaster my mim strat just never had the sparkle that should even after a pickup upgrade this kit fixed that and i now have all the bell like sparkle id been missing before you do have to get new knobs though because the cts pots have a larger shaft than alfa pots i ordered this kit because it has all of the best components and for a price that is better than the stew mac kit it even had the value of orange drop cap that i wanted  the vintage push back wire is so much easier to work with than modern cheep wire found on most new guitars theres plenty of wire to do the job  wiring this kit was easy the wiring diagram that is included is the typical stratocaster schematic and will work fine however fender has ground loops in the original wiring that contribute to  cycle hum and other noise to cure that i recommend using the wiring scheme found at  its a better way to wire it upthe seller was great and i had the kit in just  days after ordering this is best and cheapest upgrade ive ever made to a guitar i highly recommend it,deluxe wiring kit for fender strat   orange drop cap  stratocaster,7.99,0.5613207547169812,,,-118.33,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,39,80,39,135,55,111,55,0.82,0.5,0.45,0.21,1.04,0.72,87,37,41.7,39.4,0.64,0.77,5.29,7.49,0.91,23.78,0.72,0.75,13.5,2.6,0.16,0.71,0.23,0.04,0.26
B00MXUJ394,5.0,i have a cheap plywood ukulele i saw one of the tips to getting a better sound out of a cheap uke was better strings these strings made a notable difference in my little uke the tones were a lot richer and it sounded a lot louder the strings also feels quite sturdy im glad i invested in these strings,aquila  nylgut ampquotregular gampquot soprano ukulele strings ,7.95,0.6833333333333333,60.0,8.571428571428571,35.96,60,1,8,7,1,4,1,0,10,60.0,60.0,8.5714,7.0,8.0,7.0,0.5714,4.0,1.0,1.0,0.0,0.0,10.0,1.4286,27,11,23,11,38,15,33,15,0.87,0.45,0.41,0.33,0.67,0.58,27,27,27.0,27.0,0.71,0.71,3.1,4.38,0.91,16.82,0.7,1.0,6.0,1.73,0.18,0.67,0.21,0.0,0.21
B008FJXGKO,3.0,you may be lucky but the problem with most of these  tier x stands is that people who happen to get one with a level  tier are happy those like me who get one with a  tier that wont level out whatever you do are not so happy i eventually settled on a z stand for my  tier,quik lok  keyboard stand black,104.99,0.7413793103448276,58.0,5.8,37.99,58,1,11,10,1,9,1,0,9,58.0,58.0,5.8,10.0,11.0,10.0,0.9,9.0,1.0,1.0,0.0,0.0,9.0,0.9,20,4,17,4,30,7,24,7,0.8,0.29,0.2,0.12,0.12,0.25,20,20,20.0,20.0,0.67,0.67,2.58,3.65,0.88,12.39,0.71,0.88,6.12,1.75,0.29,0.8,0.17,0.04,0.21
B008NEG4WS,5.0,this is a great case the instrument fits in tightly which at first seems wrong but it is so right the bows fit well and you can even fit a shoulder rest in the end of the case  the choice of colours makes it easy to find your case at a session as well  everyone that has seen my tonarelli has case envy,tonareli celloshaped fiberglass violin case  orange   ,229.0,0.7301587301587301,21.0,7.0,41.37,63,1,10,9,3,6,3,0,5,63.0,21.0,7.0,9.0,3.3333,3.0,0.6667,2.0,3.0,1.0,0.0,0.0,1.6667,0.5556,29,4,25,4,37,4,31,4,0.84,0.13,0.14,0.0,0.0,0.0,29,29,29.0,29.0,0.78,0.78,3.37,4.77,0.93,23.24,0.81,0.71,3.57,1.34,0.16,0.8,0.16,0.1,0.26
B0009I2PEM,3.0,this is a pretty ok guitar strap ive never had problems with it falling off the pegs though its honestly kind of difficult to get on the pegs since the leather isnt that flexible the actual fabric is pretty sturdy and the pattern is a classic old fashioned kind of look my only real complaint is the max length is a little shorter than other straps im used to  vs  but its not terrible,levys leathers   hootenanny jacquard weave guitar strap with polypropylene backing ,19.99,0.7702702702702703,74.0,10.571428571428571,13.29,74,1,10,7,1,4,1,0,10,74.0,74.0,10.5714,7.0,10.0,7.0,0.5714,4.0,1.0,1.0,0.0,0.0,10.0,1.4286,40,17,36,17,48,19,40,19,0.83,0.47,0.42,0.2,0.2,0.32,40,40,40.0,40.0,0.83,0.83,4.08,5.77,0.95,35.7,0.9,1.0,5.0,1.58,0.12,0.81,0.4,0.07,0.47
B000XPO0IU,5.0,i have three of these different colors  i am not a pro and only play for my own enjoyment at home  these straps work well for that and seem to be sturdy enough to use for a real gig if you wanted to do that  i just wanted something that i could use to secure my guitar so i can get up and move around without having to put the guitar down each time and this serves the purpose just fine  it is very flexible and comfortable and i can get a color to match the instrument  i use strap locks on two guitars but i mounted the strap directly to the fender strat i have  i removed the fender strap buttons and inserted the small end into the leather taps on the strap and then reattched the strap button to the guitar body  that way i did not have to stretch out the hole in the strap to put it on by forcing it over the larger part of the strap button  i have found the leather tabs on all three straps to be thick and sturdy so i dont think the hole will stretch out but better safe than sorry  for the money you cant beat these straps,levys leathers  signature series cotton guitar strap black,22.0,0.5380952380952381,210.0,12.352941176470589,-116.3,210,1,28,17,1,7,1,7,16,210.0,210.0,12.3529,17.0,28.0,17.0,0.4118,7.0,1.0,1.0,7.0,0.4118,16.0,0.9412,76,20,68,20,124,38,107,38,0.86,0.36,0.26,0.12,0.5,0.5,76,39,39.0,35.0,0.61,0.74,4.83,6.83,0.9,20.61,0.64,0.72,16.53,2.88,0.21,0.53,0.11,0.07,0.18
B0002CZSJO,5.0,this capo is great i love the unique look that they give every capo and not a single one is the same when i play on campus all the guitar players walk up to me and compliment my capo along with my playing its for sure a conversation starter this is the  kyser capo ive bought one i lost and another i gave away and they all seem to work like a charm theres a reason why you see so many pros brace the stage with this brand they never fail to serve there proposebuy a kyser and youll never see a broken capo in your hands again,kyser quickchange capo for  acoustic guitars  silver,19.95,0.6759259259259259,108.0,8.307692307692308,-4.31,108,1,17,13,1,5,1,3,8,108.0,108.0,8.3077,13.0,17.0,13.0,0.3846,5.0,1.0,1.0,3.0,0.2308,8.0,0.6154,47,16,41,16,61,21,52,21,0.85,0.4,0.34,0.22,0.89,0.67,47,40,39.4,41.2,0.77,0.8,4.26,6.02,0.94,28.15,0.79,0.83,12.5,2.5,0.29,0.71,0.17,0.02,0.19
1480360295,2.0,i have two guitars and ovation celebrity and a small travel guitar called a montana made by kaman  the chord buddy did not fit either one  i am a very mechanically inclined person and tried for quite a while to make the chord buddy work  apparently it fits most guitarsso be careful  maybe a quick call to the manufacturer will help  they would be smart to track the guitars it does not work on  i think its a great idea and im disappointed that it would not work for me,chordbuddy guitar learning system for right handed guitars includes chordbuddy  month lesson plan dvd and song book,6.04,0.7,90.0,11.25,-2.96,90,1,12,8,1,7,1,4,10,90.0,90.0,11.25,8.0,12.0,8.0,0.875,7.0,1.0,1.0,4.0,0.5,10.0,1.25,40,14,34,14,56,18,46,18,0.82,0.39,0.35,0.07,0.07,0.19,40,36,36.4,37.2,0.71,0.72,3.78,5.35,0.92,20.91,0.74,0.71,7.14,1.89,0.22,0.76,0.17,0.07,0.24
B000CCS3UA,4.0,this line mixer is pretty easy to use and set up  it has a simple and logical layout  the low noise design is pretty good  clip indicators on each channel are convenient and the output level indicator has good resolutionthe term  channel mixer though technically correct may give incorrect impression  the mixer really has  stereo channels  this may be industry normthe mixer output is unbalanced  this is not stated anywhere in the user manual except in the specs section  the discussion on output connections should have described how to connect the output to devices with balanced inputs,behringer eurorack pro  professional multipurpose  ultralow noise line mixer,22.99,0.7010309278350515,97.0,8.818181818181818,-35.45,97,1,13,11,1,8,1,2,12,97.0,97.0,8.8182,11.0,13.0,11.0,0.7273,8.0,1.0,1.0,2.0,0.1818,12.0,1.0909,47,19,42,18,66,23,53,22,0.8,0.42,0.4,0.17,0.17,0.29,47,34,36.9,35.8,0.71,0.68,4.09,5.79,0.92,22.45,0.79,1.0,6.0,1.73,0.11,0.7,0.25,0.06,0.3
B002E5C49E,5.0,holds the clarinet up nicely we still worry that the dog might knock it over but of course a dog can knock over just about anything so just dont leave the horn on the stand unattended it fits in the bell when the clarinet is packed away in the case easy enough to set up and collapse after figuring it out the first time we like that the top is brightly colored so that it can be easily located in low light,hercules  travlite clarinetinet stand,28.99,0.6951219512195121,82.0,7.454545454545454,22.09,82,1,13,11,1,10,1,1,11,82.0,82.0,7.4545,11.0,13.0,11.0,0.9091,10.0,1.0,1.0,1.0,0.0909,11.0,1.0,39,10,34,10,48,11,39,11,0.81,0.28,0.26,0.23,0.69,0.59,39,39,39.0,39.0,0.81,0.81,3.98,5.63,0.95,31.34,0.87,0.92,11.08,2.35,0.31,0.87,0.08,0.15,0.23
B00VQZ22OA,1.0,terrible product does not work tried  different keyboards on two different pcs  this product is a waist of time and moneythe pcs didnt even recognize that anything was plugged into the the usb portthe worst part is that amazon will not accept returns for a product that does not work at allvery disappointed,sanoxy  pack  female to usb male adapterreplacement  keyboard to usb adapter  mf  pack black,6.99,0.7547169811320755,53.0,6.625,26.14,53,1,8,8,1,5,1,0,11,53.0,53.0,6.625,8.0,8.0,8.0,0.625,5.0,1.0,1.0,0.0,0.0,11.0,1.375,27,13,24,12,37,14,30,13,0.81,0.43,0.48,0.33,1.0,0.71,27,27,27.0,27.0,0.73,0.73,3.14,4.44,0.91,17.97,0.8,0.78,5.44,1.65,0.23,0.77,0.2,0.03,0.23
B0002H0S7Q,4.0,for about  you can refurbish an old worn out harp with these reed plates from lee oskar  they are easily fitted with the three self tapping screws but beware use the correct sized screwdriver bit for the job too small will tear up the head when the harp was reassembled i discovered an immediate difference  these reed plates are quite a bit quieter  i am assuming they will bed in and play louder as they break in  time will tell it was half the price of a new harp so the deal is good one if the volume increases,lee oskar harmonicas harmonica ,0.91,0.7474747474747475,inf,7.615384615384615,-3.64,99,1,15,13,0,13,0,1,14,99.0,0.0,7.6154,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0769,0.0,1.0769,45,12,40,12,56,15,45,15,0.8,0.33,0.27,0.27,1.07,0.73,45,41,41.1,39.9,0.8,0.82,4.25,6.01,0.95,32.18,0.89,0.93,13.07,2.56,0.31,0.81,0.2,0.0,0.2
